"","STATION","DATE","GEAR","HOUR","MINUTE","ESTUARY","ZONE","DEPTH","TRANS","W_DIR","W_FOR","SEA_ST","CLOUD","SAL_SUR","SAL_BOT","TMP_SUR","TMP_BOT","OXY_SUR","OXY_BOT","HABITAT","PH_SUR","PH_BOT","FNU_SURF","FNU_BOT","X","X.1"
"1600",54,"7/22/2019",1,11,14,1,4,9,2.3,"27",2,1,3,8.1,14.3,29.4,29.5,7.3,6.3,402,NA,NA,NA,NA,NA,NA
"1601",92,"7/22/2019",1,10,12,1,5,12,3.3,"27",2,3,3,11,15.6,29.8,29.4,6.7,6.4,402,NA,NA,NA,NA,NA,NA
"1602",51,"8/12/2019",1,12,41,3,3,7,2.5,"32",1,1,3,9.3,12.9,31,30.1,7.4,4.3,112,NA,NA,NA,NA,NA,NA
"1603",52,"8/12/2019",1,11,8,3,3,11,2.8,"32",2,1,3,12.5,18.8,30.4,29.3,8.5,3.2,112,NA,NA,NA,NA,NA,NA
"1604",51,"8/12/2019",1,12,41,3,3,7,2.5,"32",1,1,3,9.3,12.9,31,30.1,7.4,4.3,112,NA,NA,NA,NA,NA,NA
"1605",52,"8/12/2019",1,11,8,3,3,11,2.8,"32",2,1,3,12.5,18.8,30.4,29.3,8.5,3.2,112,NA,NA,NA,NA,NA,NA
"1606",51,"9/9/2019",1,13,5,3,3,7,2.5,"18",3,2,3,10.3,11.1,32.5,31.6,7.1,4.1,112,NA,NA,NA,NA,NA,NA
"1607",51,"9/9/2019",1,13,5,3,3,7,2.5,"18",3,2,3,10.3,11.1,32.5,31.6,7.1,4.1,112,NA,NA,NA,NA,NA,NA
"1608",47,"3/16/2020",1,13,27,1,5,44,2,"14",2,2,3,3,30.5,22.9,18.5,9.4,3.8,412,NA,NA,NA,NA,NA,NA
"1609",47,"3/16/2020",1,13,27,1,5,44,2,"14",2,2,3,3,30.5,22.9,18.5,9.4,3.8,412,NA,NA,NA,NA,NA,NA
"1610",50,"5/25/2021",1,12,13,3,2,18,2,"14",3,1,3,0.1,0.1,26.9,25.5,5.6,5.2,312,NA,NA,NA,NA,NA,NA
"1611",51,"5/25/2021",1,11,44,3,3,8,2,"14",3,1,3,0.3,0.2,26.6,26.5,6.8,6.8,112,NA,NA,NA,NA,NA,NA
"1612",52,"5/25/2021",1,11,16,3,3,11,1.5,"14",3,2,3,0.8,1,26.4,25.2,7.2,7.3,112,NA,NA,NA,NA,NA,NA
"1613",51,"6/10/2021",1,12,34,3,3,8,1.5,"25",2,2,3,0.3,0.2,29.5,28.7,6.3,6.1,112,NA,NA,NA,NA,NA,NA
"1614",50,"8/9/2021",1,12,1,3,2,20,2.8,"20",1,0,3,6.3,10,30.2,29.9,7.3,4.5,312,NA,NA,NA,NA,NA,NA
"1615",57,"8/9/2021",1,10,14,3,5,15,7.5,"25",1,0,3,16.6,17.8,30.4,30.2,6.2,5.7,412,NA,NA,NA,NA,NA,NA
"1616",1226,"8/9/2021",1,9,44,3,4,12,4,"25",1,0,3,14.4,15,30.7,30.3,6,6,402,NA,NA,NA,NA,NA,NA
"1617",54,"8/17/2021",1,12,52,1,4,8,3.5,"18",1,2,3,14.1,19.5,32.2,30.8,6,5.4,402,NA,NA,NA,NA,NA,NA
"1618",92,"8/17/2021",1,11,10,1,5,12,3.8,"4",1,0,3,17.7,18.6,30.7,30,5.8,5.6,402,NA,NA,NA,NA,NA,NA
"1619",95,"8/17/2021",1,12,14,1,3,16,5,"18",1,0,3,8.8,12.2,30.1,30.3,4.9,4.7,322,NA,NA,NA,NA,NA,NA
"1620",52,"9/9/2021",1,11,12,3,3,10,2.8,"34",3,2,3,3.6,3.6,28.9,29,6.2,6.1,112,NA,NA,NA,NA,NA,NA
"1621",57,"9/9/2021",1,10,29,3,5,15,3.8,"34",3,2,3,4.1,4.9,28.5,28.5,7.4,6.8,412,NA,NA,NA,NA,NA,NA
"1622",1216,"9/9/2021",1,9,49,3,4,11,2.8,"34",3,3,3,2.6,3.4,28.2,28.5,6.2,5.5,402,NA,NA,NA,NA,NA,NA
"1623",47,"9/21/2021",1,11,30,1,5,39,2.9,"32",1,1,3,2.9,21.8,27.2,27.6,4.9,4.1,412,NA,NA,NA,NA,NA,NA
"1624",92,"9/21/2021",1,11,0,1,5,12,1.8,"36",1,1,3,1.2,17.4,27.3,27.3,5.5,4.8,402,NA,NA,NA,NA,NA,NA
"1625",95,"10/21/2021",1,12,19,1,3,16,4,"9",2,1,3,6.8,15.7,24.4,24.2,6.2,4.5,322,NA,NA,NA,NA,NA,NA
"1626",32,"4/21/2008",1,9,15,2,5,13,9,"36",2,1,4,17,25,20.5,19.9,8.3,6.2,402,NA,NA,NA,NA,NA,NA
"1627",36,"8/21/2008",1,11,30,2,2,12,1.5,"14",2,0,4,3,1,31.7,29.6,8.6,4.1,222,NA,NA,NA,NA,NA,NA
"1628",5004,"2/17/2009",1,13,4,2,4,16,4,"14",4,3,4,25,25,14.5,14.2,8.8,8.7,412,NA,NA,NA,NA,NA,NA
"1629",77,"3/19/2009",1,8,53,2,5,16,10,"14",3,4,4,22,23,20,19.9,8,7.7,701,NA,NA,NA,NA,NA,NA
"1630",92,"5/5/2009",1,10,10,1,5,13,2,"20",4,4,4,14,14,25.4,25.3,7.1,6.7,402,NA,NA,NA,NA,NA,NA
"1631",54,"5/5/2009",1,10,45,1,4,10,2,"20",4,3,4,13,14,25.5,25.5,6.7,6.6,402,NA,NA,NA,NA,NA,NA
"1632",93,"6/11/2009",1,9,47,1,5,17,5,"22",3,2,4,27,29,28.5,26.2,6.4,5.6,402,NA,NA,NA,NA,NA,NA
"1633",6238,"6/11/2009",1,10,20,1,5,14,5.5,"22",3,2,4,32,26,28.4,28,6.6,6.3,402,NA,NA,NA,NA,NA,NA
"1634",95,"6/11/2009",1,11,58,1,3,21,3,"22",4,3,4,15,25,29.2,25.9,6.5,3.4,322,NA,NA,NA,NA,NA,NA
"1635",54,"6/11/2009",1,11,13,1,4,9,3,"22",4,4,4,30,25,28.4,28.4,5.9,5.9,402,NA,NA,NA,NA,NA,NA
"1636",6110,"6/11/2009",1,10,50,1,4,9,2,"22",3,2,4,22,25,28.4,27.6,6.2,5.4,404,NA,NA,NA,NA,NA,NA
"1637",7001,"8/6/2009",1,9,20,3,9,36,3.5,"36",2,1,4,24,34,28.8,27.6,5.3,3.7,412,NA,NA,NA,NA,NA,NA
"1638",93,"9/15/2009",1,10,7,1,5,19,5,"22",4,6,4,30,31,27.6,27.6,6.7,6.5,402,NA,NA,NA,NA,NA,NA
"1639",6130,"9/21/2009",1,12,54,1,4,7,4,"14",2,1,4,16,16,30.4,29.4,7.1,6.7,404,NA,NA,NA,NA,NA,NA
"1640",4122,"9/21/2009",1,10,3,2,4,6,3.5,"22",2,1,4,22,24,29.3,29,5.8,6,404,NA,NA,NA,NA,NA,NA
"1641",4230,"9/21/2009",1,10,31,2,5,10,3.5,"22",2,1,4,25,26,29,29,6,6.2,402,NA,NA,NA,NA,NA,NA
"1642",47,"1/14/2010",1,8,35,1,5,39,5,"9",3,1,4,12,30,7.8,10.4,10.2,8.7,412,NA,NA,NA,NA,NA,NA
"1643",6108,"1/14/2010",1,10,35,1,4,9,3,"9",2,1,4,10,27,8.6,7.4,9.4,11.1,404,NA,NA,NA,NA,NA,NA
"1644",95,"1/14/2010",1,11,40,1,3,25,3,"9",2,0,4,2,30,10.9,12.3,7.1,7,322,NA,NA,NA,NA,NA,NA
"1645",6215,"1/19/2010",1,11,58,1,5,15,5,"4",1,1,4,22,30,12.1,12.8,9.7,8.1,402,NA,NA,NA,NA,NA,NA
"1646",32,"4/22/2010",1,11,27,2,5,14,8,"9",3,1,4,21,28,23.2,22.2,6.9,6,402,NA,NA,NA,NA,NA,NA
"1647",6205,"4/22/2010",1,11,1,1,5,15,4,"9",2,1,4,26,28,23.5,22.5,7,5.8,402,NA,NA,NA,NA,NA,NA
"1648",95,"4/22/2010",1,13,6,1,3,26,4,"18",3,1,4,11,27,24.5,22.5,7.6,5.5,322,NA,NA,NA,NA,NA,NA
"1649",93,"5/13/2010",1,9,44,1,5,19,11,"14",4,5,4,23,25,25.6,25.4,3.5,6.8,402,NA,NA,NA,NA,NA,NA
"1650",6236,"5/13/2010",1,10,23,1,5,18,8,"14",4,4,4,21,22,25.8,25.6,7.2,6.3,402,NA,NA,NA,NA,NA,NA
"1651",4249,"5/17/2010",1,9,43,2,5,19,6,"32",3,4,4,21,21,25.6,25.3,6.5,6.4,402,NA,NA,NA,NA,NA,NA
"1652",37,"5/17/2010",1,12,43,2,4,13,2.5,"27",3,2,4,8,16,27.6,25.9,7.1,6.4,112,NA,NA,NA,NA,NA,NA
"1653",36,"6/16/2010",1,13,23,2,2,16,3,"18",1,1,4,7,7,32.3,31.3,4.9,4.5,222,NA,NA,NA,NA,NA,NA
"1654",37,"6/16/2010",1,11,54,2,4,12,4,"22",1,1,4,19,20,33.1,31,7.4,5.2,112,NA,NA,NA,NA,NA,NA
"1655",37,"7/7/2010",1,11,35,2,4,13,3,"14",4,4,4,20,20,28.1,27.9,7.2,5.9,112,NA,NA,NA,NA,NA,NA
"1656",93,"9/8/2010",1,10,41,1,5,19,6,"9",3,3,4,29,30,29.4,29.6,5.8,6.1,402,NA,NA,NA,NA,NA,NA
"1657",92,"9/8/2010",1,10,7,1,5,14,3.5,"9",3,3,4,27,26,29.4,29.4,6.6,6.1,402,NA,NA,NA,NA,NA,NA
"1658",3103,"9/21/2010",1,9,29,2,4,13,6,"9",4,2,4,20,20,29.6,29.8,6.6,5.8,404,NA,NA,NA,NA,NA,NA
"1659",4126,"9/21/2010",1,8,51,2,4,13,6,"9",3,2,4,21,22,29.4,29.7,6.9,5.9,404,NA,NA,NA,NA,NA,NA
"1660",34,"10/18/2010",1,15,14,2,3,16,3,"27",4,0,4,14.1,18.8,24.2,23.5,8.3,5.1,112,NA,NA,NA,NA,NA,NA
"1661",36,"10/18/2010",1,14,40,2,2,15,3,"27",4,0,4,11.2,16.4,24.6,23.5,10.4,4,222,NA,NA,NA,NA,NA,NA
"1662",34,"12/8/2010",1,14,50,2,3,18,5,"4",4,1,4,13.9,15.1,11.2,11,11.3,10,112,NA,NA,NA,NA,NA,NA
"1663",54,"3/15/2011",1,11,55,1,4,9,1.5,"32",1,1,4,0.5,19.8,18.8,18,6.7,6.3,402,NA,NA,NA,NA,NA,NA
"1664",92,"5/9/2011",1,9,55,1,5,13,5,"18",2,1,4,19,20.4,25.1,24.4,7.2,6.1,402,NA,NA,NA,NA,NA,NA
"1665",34,"7/1/2011",1,13,0,2,3,17,2,"18",3,1,4,8,3.7,31,30.8,6.8,6.6,112,NA,NA,NA,NA,NA,NA
"1666",95,"7/7/2011",1,12,10,1,3,18,3,"27",1,0,4,8.5,24.1,31.8,29.5,8.9,3.1,322,NA,NA,NA,NA,NA,NA
"1667",77,"7/14/2011",1,10,38,2,5,22,6,"36",1,1,4,27.1,30.6,29.6,27.8,5.9,4.7,701,NA,NA,NA,NA,NA,NA
"1668",4247,"7/14/2011",1,11,5,2,5,22,5,"36",1,1,4,26.2,28.7,30.7,29.2,6.3,3.8,402,NA,NA,NA,NA,NA,NA
"1669",54,"8/4/2011",1,11,35,1,4,8,3.5,"27",2,1,4,9.4,23.5,33.8,31.3,5.2,4.6,402,NA,NA,NA,NA,NA,NA
"1670",7001,"8/4/2011",1,8,52,1,5,41,4.5,"27",2,1,4,12.6,30.1,30.7,28.9,4.2,2.5,412,NA,NA,NA,NA,NA,NA
"1671",76,"9/22/2011",1,11,18,2,5,30,10,"9",2,1,4,27.6,27.9,27.5,27.5,6.4,5.9,412,NA,NA,NA,NA,NA,NA
"1672",34,"9/22/2011",1,13,35,2,3,14,3,"14",2,1,4,8.6,10.4,28.1,28.3,5.2,4.9,112,NA,NA,NA,NA,NA,NA
"1673",36,"9/22/2011",1,13,6,2,2,14,3,"9",1,1,4,6.4,10.7,29.8,28.7,7.3,3.9,222,NA,NA,NA,NA,NA,NA
"1674",77,"9/22/2011",1,10,30,2,5,17,9,"9",3,3,4,27.7,28.3,27.4,27.2,6.3,6.2,701,NA,NA,NA,NA,NA,NA
"1675",4138,"9/22/2011",1,8,10,2,4,13,4,"4",2,1,4,25.7,25.6,27.1,27.1,4.4,4.6,404,NA,NA,NA,NA,NA,NA
"1676",3112,"9/22/2011",1,8,55,2,4,11,4,"4",2,1,4,21.8,21.9,27.5,27.5,6.3,6,404,NA,NA,NA,NA,NA,NA
"1677",95,"10/13/2011",1,11,53,1,3,30,5,"27",4,1,4,20.6,15.2,24,24.2,4.9,5.1,322,NA,NA,NA,NA,NA,NA
"1678",93,"2/7/2012",1,10,14,1,5,20,11,"4",3,4,4,21.9,23.8,16.9,16.9,8.4,7.8,402,NA,NA,NA,NA,NA,NA
"1679",95,"5/7/2012",1,13,20,1,3,19,3.5,"14",4,1,4,11.7,24.1,28.5,26.5,5.9,5.3,322,NA,NA,NA,NA,NA,NA
"1680",93,"6/7/2012",1,10,10,1,5,18,7,"9",2,2,4,30.1,31,27.1,26.7,6,5.8,402,NA,NA,NA,NA,NA,NA
"1681",95,"7/5/2012",1,13,20,1,3,21,3.5,"22",2,1,4,23.5,28.3,31.6,29.9,5.7,4.6,322,NA,NA,NA,NA,NA,NA
"1682",6133,"7/5/2012",1,12,17,1,4,14,5,"27",2,1,4,24.2,28.4,30.6,29.8,6.6,4.6,404,NA,NA,NA,NA,NA,NA
"1683",34,"7/12/2012",1,13,15,2,3,14,3,"22",2,1,4,12.2,14.2,30.4,29.3,7.9,4.4,112,NA,NA,NA,NA,NA,NA
"1684",3135,"7/12/2012",1,10,28,2,4,12,4.5,"22",3,3,4,24.3,24.4,28.8,28.7,5.5,5.5,404,NA,NA,NA,NA,NA,NA
"1685",3215,"7/12/2012",1,9,57,2,5,15,6,"22",3,3,4,24.9,24.9,28.6,28.6,6.1,5.9,402,NA,NA,NA,NA,NA,NA
"1686",4217,"8/21/2012",1,11,4,2,5,16,4.5,"36",3,1,4,23,26.6,27.7,28.2,7.5,6.6,402,NA,NA,NA,NA,NA,NA
"1687",47,"9/10/2012",1,8,45,1,5,40,2.5,"4",3,1,4,6.9,29.5,25.2,27.2,3.3,2.9,412,NA,NA,NA,NA,NA,NA
"1688",47,"2/5/2013",1,9,50,1,5,30,2,"9",3,2,4,8,30.6,14.9,16.3,7,4.7,412,NA,NA,NA,NA,NA,NA
"1689",7004,"2/5/2013",1,10,22,1,5,38,5,"9",4,4,4,15.1,22.8,15.2,15.7,8,6.1,412,NA,NA,NA,NA,NA,NA
"1690",5005,"2/20/2013",1,10,57,2,4,11,2,"9",4,4,4,15.5,18.9,13.2,13,7,7.4,412,NA,NA,NA,NA,NA,NA
"1691",32,"6/18/2013",1,8,57,2,5,13,2.5,"27",4,5,4,20.8,20.8,28.8,28.8,5.4,4.9,402,NA,NA,NA,NA,NA,NA
"1692",3107,"6/18/2013",1,11,50,2,4,10,3.5,"27",4,6,4,14.6,27.5,29.1,28.5,6,2.5,404,NA,NA,NA,NA,NA,NA
"1693",3215,"6/18/2013",1,11,27,2,5,15,5,"27",4,7,4,15.6,18.2,29.1,28.7,6,6.1,402,NA,NA,NA,NA,NA,NA
"1694",4237,"6/18/2013",1,10,51,2,5,16,5,"27",4,7,4,15.9,16.7,29,28.7,5.9,5.4,402,NA,NA,NA,NA,NA,NA
"1695",37,"7/18/2013",1,7,20,2,4,15,2.5,"4",3,2,4,16.9,20.5,28.4,28.8,6.6,4.4,112,NA,NA,NA,NA,NA,NA
"1696",5011,"7/18/2013",1,9,3,2,4,16,8,"9",3,2,4,20.5,25.4,28.5,28.5,6.6,4.7,412,NA,NA,NA,NA,NA,NA
"1697",34,"9/16/2013",1,14,47,2,3,13,2,"14",3,1,4,10.4,12.2,30.6,29.9,8.5,4.5,112,NA,NA,NA,NA,NA,NA
"1698",4115,"9/16/2013",1,12,54,2,4,12,3,"9",3,4,4,21.7,22.1,29.8,29.5,6.5,5.1,404,NA,NA,NA,NA,NA,NA
"1699",77,"10/15/2013",1,9,59,2,5,18,14,"9",3,6,4,26.8,27.7,26.1,26.1,6.2,4.9,701,NA,NA,NA,NA,NA,NA
"1700",32,"11/12/2013",1,7,26,2,5,14,7,"4",4,6,4,26.8,30.8,18.2,19,7.9,6.5,402,NA,NA,NA,NA,NA,NA
"1701",34,"11/12/2013",1,12,39,2,3,22,3.5,"4",4,1,4,18.6,20,18.5,18.5,10,6.9,112,NA,NA,NA,NA,NA,NA
"1702",36,"11/12/2013",1,13,8,2,2,15,4,"4",4,1,4,10.6,14.6,19.8,19,10.9,6.5,222,NA,NA,NA,NA,NA,NA
"1703",37,"11/12/2013",1,11,43,2,4,11,5,"4",3,4,4,25.6,25.8,18.3,18.4,8.2,7.6,112,NA,NA,NA,NA,NA,NA
"1704",76,"11/12/2013",1,7,56,2,5,18,8.5,"4",4,4,4,28.6,30.8,18.2,18.7,7.8,6.9,402,NA,NA,NA,NA,NA,NA
"1705",77,"11/12/2013",1,8,23,2,5,17,11,"4",4,4,4,29.1,29.5,18.3,18.3,7.7,7.1,701,NA,NA,NA,NA,NA,NA
"1706",3113,"11/12/2013",1,9,56,2,4,13,6,"4",4,4,4,26.5,26.5,17.9,17.9,8.1,7.7,404,NA,NA,NA,NA,NA,NA
"1707",3207,"11/12/2013",1,9,30,2,5,14,6,"4",4,4,4,26.8,26.8,18,18.1,8,7.4,402,NA,NA,NA,NA,NA,NA
"1708",4107,"11/12/2013",1,10,17,2,4,12,9,"4",4,4,4,25.4,25.5,17.5,17.5,8,7.6,404,NA,NA,NA,NA,NA,NA
"1709",4251,"11/12/2013",1,9,1,2,5,17,11,"4",4,4,4,27.9,29.9,17.9,18.7,7.8,6.6,402,NA,NA,NA,NA,NA,NA
"1710",5004,"11/12/2013",1,11,22,2,4,17,4.5,"4",4,4,4,25.4,25.6,18,18.2,7.8,7.5,412,NA,NA,NA,NA,NA,NA
"1711",6230,"11/12/2013",1,7,2,1,5,18,7,"4",4,6,4,28.9,30.6,18.4,18.5,7.8,6.6,402,NA,NA,NA,NA,NA,NA
"1712",34,"2/19/2014",1,15,43,2,3,16,3,"14",3,1,4,4.4,8.4,16.8,14.7,10.1,8.4,112,NA,NA,NA,NA,NA,NA
"1713",3209,"7/16/2014",1,13,15,2,5,13,6,"32",3,2,4,24.9,29,29.6,26.6,5.9,4.6,402,NA,NA,NA,NA,NA,NA
"1714",77,"8/12/2014",1,9,49,2,5,17,16.5,"36",1,2,4,30.5,31.6,29.1,28.7,5.7,5.5,701,NA,NA,NA,NA,NA,NA
"1715",5010,"8/12/2014",1,9,25,2,4,14,9,"32",3,2,4,29.4,31.2,29,28.7,6,5,412,NA,NA,NA,NA,NA,NA
"1716",54,"9/15/2014",1,10,12,1,4,8,3,"9",4,3,4,23.2,27.6,29.9,29.7,6.2,5.1,402,NA,NA,NA,NA,NA,NA
"1717",92,"9/15/2014",1,9,44,1,5,12,3,"9",4,5,4,27.9,27.9,29.9,29.8,5.5,5.2,402,NA,NA,NA,NA,NA,NA
"1718",93,"9/15/2014",1,9,15,1,5,17,5,"9",4,5,4,29.1,29.2,30,29.9,5.5,5.2,402,NA,NA,NA,NA,NA,NA
"1719",3202,"9/17/2014",1,11,40,2,5,15,3,"36",2,1,4,27.5,28.1,29.6,29.5,5.5,5.3,402,NA,NA,NA,NA,NA,NA
"1720",47,"11/11/2014",1,8,44,1,5,39,6,"9",2,1,4,26.5,30.6,18.3,18.7,8.1,8,412,NA,NA,NA,NA,NA,NA
"1721",95,"11/11/2014",1,8,11,1,3,37,5,"4",1,1,4,19.3,26.1,17.9,18.2,7.2,7.3,322,NA,NA,NA,NA,NA,NA
"1722",7007,"11/11/2014",1,9,26,1,5,41,5,"9",2,2,4,31.3,31.3,19,18.9,7.5,7.6,412,NA,NA,NA,NA,NA,NA
"1723",76,"1/20/2015",1,9,47,2,5,18,9,"9",2,1,4,23.5,28.3,12.5,13.8,9.1,8,402,NA,NA,NA,NA,NA,NA
"1724",34,"3/18/2015",1,13,6,2,3,15,1.5,"18",2,1,4,2.6,3.7,22.3,21.1,5.9,5.7,112,NA,NA,NA,NA,NA,NA
"1725",4225,"3/18/2015",1,9,42,2,5,15,6,"0",0,1,4,19.2,26.6,19.8,17,7.8,6.1,402,NA,NA,NA,NA,NA,NA
"1726",5010,"4/7/2015",1,12,24,2,4,16,12,"9",3,3,4,23.2,23.6,23.6,22.1,7.4,6.9,412,NA,NA,NA,NA,NA,NA
"1727",93,"4/7/2015",1,10,25,1,5,17,11,"14",4,3,4,24.3,26.7,22.3,21.8,6.9,6.3,402,NA,NA,NA,NA,NA,NA
"1728",6235,"4/7/2015",1,11,44,1,5,16,7,"9",3,3,4,24,24.6,22.8,22.4,7.2,6.7,402,NA,NA,NA,NA,NA,NA
"1729",3205,"4/21/2015",1,9,23,2,5,15,3,"9",3,4,4,15.5,15.6,22.6,22.4,8,7.2,402,NA,NA,NA,NA,NA,NA
"1730",34,"5/12/2015",1,13,24,2,3,18,2.5,"25",1,0,4,5,6.6,29,27.8,8.7,4,112,NA,NA,NA,NA,NA,NA
"1731",47,"5/18/2015",1,9,1,1,5,40,3.5,"14",2,1,4,10.1,21,26.8,26.2,6.7,4.6,412,NA,NA,NA,NA,NA,NA
"1732",93,"5/18/2015",1,10,1,1,5,18,4,"14",3,4,4,18.2,19.1,27.1,27.3,6.8,6.2,402,NA,NA,NA,NA,NA,NA
"1733",7003,"5/18/2015",1,9,28,1,5,38,3,"14",3,3,4,14.3,17.9,27.1,27,6.7,5.9,412,NA,NA,NA,NA,NA,NA
"1734",34,"6/17/2015",1,14,9,2,3,19,2,"14",3,1,4,1.9,2.2,30.8,29.7,7.6,6.1,112,NA,NA,NA,NA,NA,NA
"1735",5004,"6/17/2015",1,13,10,2,4,15,3,"14",3,1,4,10.4,12.2,30.8,29.9,8.3,6.4,412,NA,NA,NA,NA,NA,NA
"1736",37,"8/12/2015",1,12,22,2,4,16,1.5,"4",2,1,4,27,27.1,32.4,31.1,5.9,5.2,112,NA,NA,NA,NA,NA,NA
"1737",3221,"8/12/2015",1,9,33,2,5,17,6,"4",2,2,4,28,29.6,30.3,29.7,6.2,4.8,402,NA,NA,NA,NA,NA,NA
"1738",93,"8/18/2015",1,10,6,1,5,19,4.5,"22",3,2,4,31.7,31.7,28.8,28.6,5.5,5.4,402,NA,NA,NA,NA,NA,NA
"1739",6206,"8/18/2015",1,9,23,1,5,15,4,"27",3,2,4,30.9,30.9,28.5,28.4,5.5,5.4,402,NA,NA,NA,NA,NA,NA
"1740",37,"3/15/2016",1,12,59,2,4,13,1.5,"18",2,3,4,12.2,12.2,21.4,21.4,7.9,6.7,112,NA,NA,NA,NA,NA,NA
"1741",34,"4/21/2016",1,13,20,2,3,17,2,"18",2,0,4,0.6,0.8,23.6,23.5,7.6,5.3,112,NA,NA,NA,NA,NA,NA
"1742",36,"4/21/2016",1,13,54,2,2,17,2,"18",2,0,4,0.2,0.3,24.8,23.1,7.8,4.6,222,NA,NA,NA,NA,NA,NA
"1743",93,"5/11/2016",1,10,26,1,5,18,8,"18",2,2,4,20.7,22,24.8,24.5,7,6.1,402,NA,NA,NA,NA,NA,NA
"1744",34,"5/18/2016",1,15,26,2,3,17,1,"32",1,0,4,0.4,1.2,23.7,24.5,6,4.5,112,NA,NA,NA,NA,NA,NA
"1745",36,"5/18/2016",1,16,0,2,2,14,1.5,"32",1,0,4,0.2,0.2,25.4,24.7,4.6,4.3,222,NA,NA,NA,NA,NA,NA
"1746",47,"6/9/2016",1,9,13,1,5,42,4.5,"4",3,1,4,16.9,26.7,28.3,25.9,6,2,412,NA,NA,NA,NA,NA,NA
"1747",6120,"6/9/2016",1,11,58,1,4,12,6,"9",3,4,4,12.2,12.5,28.8,28.8,6.4,6.1,404,NA,NA,NA,NA,NA,NA
"1748",54,"7/18/2016",1,11,17,1,4,9,2.5,"9",3,2,4,22.8,23.3,30.6,30.3,6.1,4.4,402,NA,NA,NA,NA,NA,NA
"1749",6126,"7/18/2016",1,12,18,1,4,9,2.3,"9",2,2,4,20.3,23.7,31.6,30.9,6.6,4.4,404,NA,NA,NA,NA,NA,NA
"1750",6209,"7/18/2016",1,11,44,1,5,15,2.5,"9",3,3,4,24.4,26.3,30.6,30.1,6.2,4.6,402,NA,NA,NA,NA,NA,NA
"1751",34,"9/19/2016",1,14,20,2,3,16,2,"36",2,0,4,2,3.4,29.8,28.9,5.8,3.3,112,NA,NA,NA,NA,NA,NA
"1752",93,"11/15/2016",1,10,21,1,5,16,5,"27",1,1,4,30.7,30.9,18.9,19.5,7.6,6.1,402,NA,NA,NA,NA,NA,NA
"1753",32,"12/7/2016",1,12,48,2,5,13,2.5,"36",1,1,4,30,31.9,16.5,17,6.5,6.1,402,NA,NA,NA,NA,NA,NA
"1754",37,"12/7/2016",1,13,20,2,4,15,3,"36",1,1,4,26.7,29.3,16.9,16.5,6.5,6.3,112,NA,NA,NA,NA,NA,NA
"1755",54,"12/7/2016",1,11,22,1,4,8,3,"9",2,0,4,23,30,16.9,17.1,6.2,5.6,402,NA,NA,NA,NA,NA,NA
"1756",3140,"2/6/2017",1,11,48,2,4,13,8.5,"9",1,1,4,21.7,23.3,15.8,15.6,9.8,8.1,404,NA,NA,NA,NA,NA,NA
"1757",32,"3/16/2017",1,13,43,2,5,14,3.5,"14",2,1,4,23.1,25.9,15.9,15.7,8.6,6,402,NA,NA,NA,NA,NA,NA
"1758",92,"3/16/2017",1,12,38,1,5,12,3,"9",2,3,4,29.9,30,16.3,16.1,7.5,6.1,402,NA,NA,NA,NA,NA,NA
"1759",6233,"3/16/2017",1,13,17,1,5,16,4,"9",3,3,4,23.4,29,15.5,16.5,8.6,5.8,402,NA,NA,NA,NA,NA,NA
"1760",32,"4/17/2017",1,9,7,2,5,15,3,"14",2,2,4,12.1,22.4,23.7,23.7,7,4.5,402,NA,NA,NA,NA,NA,NA
"1761",34,"4/17/2017",1,14,46,2,3,18,1.6,"14",4,1,4,8.4,8.5,29.1,25.1,6.7,5.8,112,NA,NA,NA,NA,NA,NA
"1762",92,"6/14/2017",1,10,46,1,5,13,3.3,"18",1,1,4,13,17.9,28.5,28.2,7,6,402,NA,NA,NA,NA,NA,NA
"1763",93,"6/14/2017",1,10,19,1,5,18,4.3,"14",1,1,4,18.4,23.3,28.4,27.9,6.2,5,402,NA,NA,NA,NA,NA,NA
"1764",95,"6/14/2017",1,8,36,1,3,21,1.5,"0",0,0,4,0.1,22.6,25.8,26.9,4.6,2.8,322,NA,NA,NA,NA,NA,NA
"1765",6133,"6/14/2017",1,12,17,1,4,14,1.5,"18",1,1,4,13.3,18.6,28.2,28.2,6.3,5.1,404,NA,NA,NA,NA,NA,NA
"1766",7002,"6/14/2017",1,9,44,1,5,45,2.3,"14",1,1,4,7.1,26.4,27.1,27.2,5.1,3.9,412,NA,NA,NA,NA,NA,NA
"1767",32,"6/19/2017",1,8,11,2,5,15,4,"9",3,2,4,12,14.5,28.8,28.5,6.4,4.6,402,NA,NA,NA,NA,NA,NA
"1768",37,"8/10/2017",1,13,14,2,4,16,2,"18",3,1,4,15.6,19,31.5,30.3,8,3.4,112,NA,NA,NA,NA,NA,NA
"1769",54,"8/10/2017",1,11,30,1,4,9,3,"14",1,0,4,18.4,20.6,29.7,29.7,5.3,3,402,NA,NA,NA,NA,NA,NA
"1770",93,"8/10/2017",1,10,35,1,5,18,7.5,"14",1,1,4,24,24.3,30,29.7,6,3.6,402,NA,NA,NA,NA,NA,NA
"1771",34,"8/17/2017",1,14,0,2,3,13,1,"22",3,1,4,1,4.1,29.4,28.6,5.3,4,112,NA,NA,NA,NA,NA,NA
