STA,DATE,GEAR,CODE,NAME,MIN.SL,MAX.SL,MEASURED,TOT.NUM,TOT.WEIGHT
36,4/16/2013,1,29350250501,Rhithropanopeus harrisii,NA,NA,1,1,0.3
36,4/16/2013,1,36030670301,Trinectes maculatus,NA,NA,1,1,1.4
37,4/16/2013,1,36030280102,Anchoa mitchilli,NA,NA,20,41,76.4
37,4/16/2013,1,29350230201,Callinectes similis,NA,NA,10,10,3.7
37,4/16/2013,1,36030530101,Cynoscion arenarius,NA,NA,1,1,0
37,4/16/2013,1,36020020101,Dasyatis sabina,NA,NA,1,1,2943
37,4/16/2013,1,36030170301,Dorosoma petenense,NA,NA,2,2,30.7
37,4/16/2013,1,29350010101,Farfantepenaeus aztecus,NA,NA,4,4,0.7
37,4/16/2013,1,36030620401,Leiostomus xanthurus,NA,NA,15,15,90.1
37,4/16/2013,1,36030620601,Micropogonias undulatus,NA,NA,20,77,131.6
37,4/16/2013,1,18040010301,Myzobdella lugubris,NA,NA,4,4,0.3
37,4/16/2013,1,36030700103,Peprilus burti,NA,NA,1,1,3.4
37,4/16/2013,1,29350220201,Pinnixa chaetopterana,NA,NA,3,3,0.4
37,4/16/2013,1,36030200101,Symphurus plagiusa,NA,NA,1,1,4.7
76,4/16/2013,1,29350020101,Acetes americanus carolinae,NA,NA,2,2,0
76,4/16/2013,1,36030280101,Anchoa hepsetus,NA,NA,1,1,11.7
76,4/16/2013,1,36030280102,Anchoa mitchilli,NA,NA,20,71,196.5
76,4/16/2013,1,14050030301,Lolliguncula brevis,NA,NA,20,32,323.5
76,4/16/2013,1,36030700103,Peprilus burti,NA,NA,3,3,2.9
76,4/16/2013,1,29350250501,Rhizoprionodon terraenovae,NA,NA,1,1,91.5
77,4/16/2013,1,36030280101,Anchoa hepsetus,NA,NA,1,1,14.5
77,4/16/2013,1,36030280102,Anchoa mitchilli,NA,NA,20,119,284.8
77,4/16/2013,1,36030050201,Ariopsis felis,NA,NA,5,5,907.4
77,4/16/2013,1,5020010101,Beroe ovata,NA,NA,NA,NA,NA
77,4/16/2013,1,4030110202,Calliactis tricolor,NA,NA,1,1,NA
77,4/16/2013,1,36030110202,Citharichthys spilopterus,NA,NA,1,1,2.4
77,4/16/2013,1,36030530101,Cynoscion arenarius,NA,NA,1,1,1
77,4/16/2013,1,36020020102,Dasyatis say,NA,NA,1,1,2670.2
77,4/16/2013,1,36030620401,Leiostomus xanthurus,NA,NA,1,1,54.8
77,4/16/2013,1,14050030301,Lolliguncula brevis,NA,NA,20,115,439.2
77,4/16/2013,1,30020050102,Luidia clathrata,NA,NA,2,2,4.6
77,4/16/2013,1,5010010101,Mnemiopsis mccradyi,NA,NA,NA,NA,NA
77,4/16/2013,1,29350340505,Pagurus pollicaris,NA,NA,1,1,3.5
77,4/16/2013,1,36030700103,Peprilus burti,NA,NA,6,6,17.4
77,4/16/2013,1,36030770206,Sphoeroides parvus,NA,NA,2,2,15.9
3108,4/16/2013,1,29350020101,Acetes americanus carolinae,NA,NA,1,1,0
3108,4/16/2013,1,36030280102,Anchoa mitchilli,NA,NA,20,738,978.5
3108,4/16/2013,1,36030050201,Ariopsis felis,NA,NA,3,3,511.9
3108,4/16/2013,1,5020010101,Beroe ovata,NA,NA,NA,NA,NA
3108,4/16/2013,1,29350230201,Callinectes similis,NA,NA,1,1,0.6
3108,4/16/2013,1,36030110202,Citharichthys spilopterus,NA,NA,2,2,1.3
3108,4/16/2013,1,36030530101,Cynoscion arenarius,NA,NA,4,4,3.1
3108,4/16/2013,1,29350010101,Farfantepenaeus aztecus,NA,NA,2,2,18.5
3108,4/16/2013,1,29320020302,Livoneca redmanii,NA,NA,1,1,0
3108,4/16/2013,1,14050030301,Lolliguncula brevis,NA,NA,5,5,82.6
3108,4/16/2013,1,36030620601,Micropogonias undulatus,NA,NA,20,35,116.1
3108,4/16/2013,1,5010010101,Mnemiopsis mccradyi,NA,NA,NA,NA,NA
3108,4/16/2013,1,36030700103,Peprilus burti,NA,NA,2,2,29.4
3108,4/16/2013,1,36030200101,Symphurus plagiusa,NA,NA,1,1,12.2
3214,4/16/2013,1,29350020101,Acetes americanus carolinae,NA,NA,2,2,0
3214,4/16/2013,1,36030280102,Anchoa mitchilli,NA,NA,20,794,1297.9
3214,4/16/2013,1,36030050201,Ariopsis felis,NA,NA,3,3,354.4
3214,4/16/2013,1,36030620101,Bairdiella chrysoura,NA,NA,2,2,60.4
3214,4/16/2013,1,29350230203,Callinectes sapidus,NA,NA,1,1,206.5
3214,4/16/2013,1,29350230201,Callinectes similis,NA,NA,10,10,5
3214,4/16/2013,1,36030110202,Citharichthys spilopterus,NA,NA,2,2,3.9
3214,4/16/2013,1,36030530101,Cynoscion arenarius,NA,NA,4,4,2.7
3214,4/16/2013,1,36030110301,Etropus crossotus,NA,NA,1,1,5.4
3214,4/16/2013,1,29350010102,Farfantepenaeus duorarum,NA,NA,1,1,10.5
3214,4/16/2013,1,36030350402,Gobionellus oceanicus,NA,NA,1,1,8.6
3214,4/16/2013,1,36030620301,Larimus fasciatus,NA,NA,2,2,19.8
3214,4/16/2013,1,14050030301,Lolliguncula brevis,NA,NA,19,19,367.3
3214,4/16/2013,1,36030620601,Micropogonias undulatus,NA,NA,20,115,402.3
3214,4/16/2013,1,36030700103,Peprilus burti,NA,NA,5,5,51.9
3214,4/16/2013,1,29350010302,Rimapenaeus similis,NA,NA,1,1,1.1
3214,4/16/2013,1,36030770206,Sphoeroides parvus,NA,NA,1,1,5.1
4132,4/16/2013,1,29350020101,Acetes americanus carolinae,NA,NA,6,6,0.2
4132,4/16/2013,1,36030280102,Anchoa mitchilli,NA,NA,20,451,1243.5
4132,4/16/2013,1,36030050101,Bagre marinus,NA,NA,1,1,27.7
4132,4/16/2013,1,36030620101,Bairdiella chrysoura,NA,NA,1,1,39.3
4132,4/16/2013,1,5020010101,Beroe ovata,NA,NA,NA,NA,NA
4132,4/16/2013,1,29350230201,Callinectes similis,NA,NA,20,43,19.9
4132,4/16/2013,1,36030110202,Citharichthys spilopterus,NA,NA,5,5,5.7
4132,4/16/2013,1,36030530101,Cynoscion arenarius,NA,NA,6,6,32
4132,4/16/2013,1,29350010103,Litopenaeus setiferus,NA,NA,1,1,28.7
4132,4/16/2013,1,14050030301,Lolliguncula brevis,NA,NA,7,7,99.7
4132,4/16/2013,1,36030620601,Micropogonias undulatus,NA,NA,20,189,505.6
4132,4/16/2013,1,5010010101,Mnemiopsis mccradyi,NA,NA,NA,NA,NA
4132,4/16/2013,1,36030700103,Peprilus burti,NA,NA,4,4,22.5
4132,4/16/2013,1,29350010302,Rimapenaeus similis,NA,NA,4,4,5.2
4132,4/16/2013,1,36030200101,Symphurus plagiusa,NA,NA,1,1,9.5
4132,4/16/2013,1,36030790101,Trichiurus lepturus,NA,NA,1,1,0.2
4229,4/16/2013,1,29350020101,Acetes americanus carolinae,NA,NA,1,1,0
4229,4/16/2013,1,36030280102,Anchoa mitchilli,NA,NA,20,309,772.1
4229,4/16/2013,1,36030050201,Ariopsis felis,NA,NA,5,5,305.5
4229,4/16/2013,1,5020010101,Beroe ovata,NA,NA,NA,NA,NA
4229,4/16/2013,1,14050030301,Lolliguncula brevis,NA,NA,20,93,537.7
4229,4/16/2013,1,36030620601,Micropogonias undulatus,NA,NA,9,9,27.4
4229,4/16/2013,1,5010010101,Mnemiopsis mccradyi,NA,NA,NA,NA,NA
4229,4/16/2013,1,36030700103,Peprilus burti,NA,NA,1,1,0.3
5005,4/16/2013,1,36030280102,Anchoa mitchilli,NA,NA,20,230,695.9
5005,4/16/2013,1,29350230203,Callinectes sapidus,NA,NA,4,4,25
5005,4/16/2013,1,29350230201,Callinectes similis,NA,NA,12,12,6.2
5005,4/16/2013,1,36030110202,Citharichthys spilopterus,NA,NA,4,4,1.5
5005,4/16/2013,1,36030350401,Ctenogobius boleosoma,NA,NA,2,2,0.9
5005,4/16/2013,1,36030530101,Cynoscion arenarius,NA,NA,7,7,74.4
5005,4/16/2013,1,36030170301,Dorosoma petenense,NA,NA,18,18,290.4
5005,4/16/2013,1,29350010101,Farfantepenaeus aztecus,NA,NA,2,2,6.3
5005,4/16/2013,1,36030350402,Gobionellus oceanicus,NA,NA,1,1,20.3
5005,4/16/2013,1,29350250201,Hexapanopeus angustifrons,NA,NA,1,1,1.4
5005,4/16/2013,1,36030620401,Leiostomus xanthurus,NA,NA,20,264,2139.8
5005,4/16/2013,1,14050030301,Lolliguncula brevis,NA,NA,1,1,12.6
5005,4/16/2013,1,36030620601,Micropogonias undulatus,NA,NA,20,1059,2218.4
5005,4/16/2013,1,29350050203,Palaemonetes vulgaris,NA,NA,3,3,0.8
5005,4/16/2013,1,36030700103,Peprilus burti,NA,NA,8,8,62.9
5005,4/16/2013,1,36030790101,Trichiurus lepturus,NA,NA,4,4,53.3
47,5/9/2013,1,36030280102,Anchoa mitchilli,NA,NA,1,1,2.9
47,5/9/2013,1,29350230201,Callinectes similis,NA,NA,15,15,27.9
47,5/9/2013,1,4020020101,Chrysaora quinquecirrha,NA,NA,1,1,NA
47,5/9/2013,1,36030530101,Cynoscion arenarius,NA,NA,1,1,2.7
47,5/9/2013,1,36020020101,Dasyatis sabina,NA,NA,1,1,133.2
47,5/9/2013,1,36030620601,Micropogonias undulatus,NA,NA,20,199,387.4
47,5/9/2013,1,36030700103,Peprilus burti,NA,NA,1,1,26.5
47,5/9/2013,1,36030800107,Prionotus tribulus,NA,NA,2,2,1.7
47,5/9/2013,1,29350010302,Rimapenaeus similis,NA,NA,13,13,12.3
47,5/9/2013,1,36030790101,Trichiurus lepturus,NA,NA,3,3,56.5
54,5/9/2013,1,36030280102,Anchoa mitchilli,NA,NA,20,786,1006.6
54,5/9/2013,1,36030050201,Ariopsis felis,NA,NA,1,1,563.2
54,5/9/2013,1,36030170201,Brevoortia patronus,NA,NA,2,2,0.5
54,5/9/2013,1,36030530101,Cynoscion arenarius,NA,NA,20,53,61
54,5/9/2013,1,29350010101,Farfantepenaeus aztecus,NA,NA,10,10,12.4
54,5/9/2013,1,36030620401,Leiostomus xanthurus,NA,NA,7,7,60
54,5/9/2013,1,14050030301,Lolliguncula brevis,NA,NA,1,1,30.4
54,5/9/2013,1,36030620601,Micropogonias undulatus,NA,NA,20,467,1062.6
54,5/9/2013,1,36030770206,Sphoeroides parvus,NA,NA,3,3,0.9
92,5/9/2013,1,29350020101,Acetes americanus carolinae,NA,NA,7,7,0.3
92,5/9/2013,1,36030280102,Anchoa mitchilli,NA,NA,20,50,142
92,5/9/2013,1,36030050201,Ariopsis felis,NA,NA,8,8,151.6
92,5/9/2013,1,4020020101,Chrysaora quinquecirrha,NA,NA,5,5,NA
92,5/9/2013,1,36030530101,Cynoscion arenarius,NA,NA,3,3,2.2
92,5/9/2013,1,36030110301,Etropus crossotus,NA,NA,1,1,2.4
92,5/9/2013,1,29350010101,Farfantepenaeus aztecus,NA,NA,1,1,3
92,5/9/2013,1,29350010102,Farfantepenaeus duorarum,NA,NA,2,2,2.2
92,5/9/2013,1,36030620301,Larimus fasciatus,NA,NA,2,2,40.7
92,5/9/2013,1,29350010103,Litopenaeus setiferus,NA,NA,1,1,52.3
92,5/9/2013,1,14050030301,Lolliguncula brevis,NA,NA,15,15,178.7
92,5/9/2013,1,36030620601,Micropogonias undulatus,NA,NA,20,30,330.8
92,5/9/2013,1,36030700103,Peprilus burti,NA,NA,7,7,9.1
92,5/9/2013,1,36030790101,Trichiurus lepturus,NA,NA,3,3,51.6
93,5/9/2013,1,29350020101,Acetes americanus carolinae,NA,NA,2,2,0.1
93,5/9/2013,1,36030280102,Anchoa mitchilli,NA,NA,20,448,819.2
93,5/9/2013,1,36030620101,Bairdiella chrysoura,NA,NA,5,5,170.8
93,5/9/2013,1,4020020101,Chrysaora quinquecirrha,NA,NA,3,3,NA
93,5/9/2013,1,36030530101,Cynoscion arenarius,NA,NA,1,1,0
93,5/9/2013,1,36030110301,Etropus crossotus,NA,NA,1,1,4.7
93,5/9/2013,1,14050030301,Lolliguncula brevis,NA,NA,15,15,105
93,5/9/2013,1,36030620601,Micropogonias undulatus,NA,NA,1,1,20.1
93,5/9/2013,1,36030200101,Symphurus plagiusa,NA,NA,1,1,13.6
93,5/9/2013,1,36030790101,Trichiurus lepturus,NA,NA,1,1,11.5
95,5/9/2013,1,36030280102,Anchoa mitchilli,NA,NA,6,6,6.9
95,5/9/2013,1,36030050201,Ariopsis felis,NA,NA,6,6,648.9
95,5/9/2013,1,36030530101,Cynoscion arenarius,NA,NA,20,20,6.2
95,5/9/2013,1,29350010101,Farfantepenaeus aztecus,NA,NA,1,1,0.4
95,5/9/2013,1,36030620401,Leiostomus xanthurus,NA,NA,1,1,51.2
95,5/9/2013,1,36030620601,Micropogonias undulatus,NA,NA,15,15,43.8
95,5/9/2013,1,29350050203,Palaemonetes vulgaris,NA,NA,1,1,0.1
6123,5/9/2013,1,36030280102,Anchoa mitchilli,NA,NA,20,1294,1423.4
6123,5/9/2013,1,36030530101,Cynoscion arenarius,NA,NA,7,7,12.5
6123,5/9/2013,1,36030530103,Cynoscion nothus,NA,NA,1,1,29.5
6123,5/9/2013,1,29350010101,Farfantepenaeus aztecus,NA,NA,9,9,22
6123,5/9/2013,1,29350010102,Farfantepenaeus duorarum,NA,NA,2,2,2.3
6123,5/9/2013,1,36030620401,Leiostomus xanthurus,NA,NA,20,49,546.3
6123,5/9/2013,1,14050030301,Lolliguncula brevis,NA,NA,2,2,16.2
6123,5/9/2013,1,36030620601,Micropogonias undulatus,NA,NA,20,120,936
6123,5/9/2013,1,36030700103,Peprilus burti,NA,NA,6,6,84.3
6221,5/9/2013,1,29350020101,Acetes americanus carolinae,NA,NA,2,2,0
6221,5/9/2013,1,36030280102,Anchoa mitchilli,NA,NA,20,813,1154
6221,5/9/2013,1,36030050201,Ariopsis felis,NA,NA,9,9,526.1
6221,5/9/2013,1,36030660101,Centropristis philadelphica,NA,NA,2,2,8.7
6221,5/9/2013,1,36020020101,Dasyatis sabina,NA,NA,1,1,459.4
6221,5/9/2013,1,29350010102,Farfantepenaeus duorarum,NA,NA,1,1,15.3
6221,5/9/2013,1,36030620401,Leiostomus xanthurus,NA,NA,1,1,60.3
6221,5/9/2013,1,14050030301,Lolliguncula brevis,NA,NA,5,5,12.5
6221,5/9/2013,1,36030620601,Micropogonias undulatus,NA,NA,8,8,78.6
6221,5/9/2013,1,36030700103,Peprilus burti,NA,NA,11,11,234.6
6221,5/9/2013,1,29260010201,Squilla empusa,NA,NA,1,1,13.6
7001,5/9/2013,1,29350020101,Acetes americanus carolinae,NA,NA,20,115,4.6
7001,5/9/2013,1,36030280201,Anchoa mitchilli,NA,NA,20,132,446.7
7001,5/9/2013,1,36030050201,Ariopsis felis,NA,NA,3,3,638
7001,5/9/2013,1,29350230203,Callinectes sapidus,NA,NA,1,1,1
7001,5/9/2013,1,29350230201,Callinectes similis,NA,NA,20,31,30.3
7001,5/9/2013,1,36030660101,Centropristis philadelphica,NA,NA,18,18,65.8
7001,5/9/2013,1,4020020101,Chrysaora quinquecirrha,NA,NA,1,1,NA
7001,5/9/2013,1,36030530101,Cynoscion arenarius,NA,NA,14,14,13.8
7001,5/9/2013,1,29350010101,Farfantepenaeus aztecus,NA,NA,7,7,60
7001,5/9/2013,1,29350010102,Farfantepenaeus duorarum,NA,NA,1,1,1.1
7001,5/9/2013,1,36030350402,Gobionellus oceanicus,NA,NA,1,1,39.6
7001,5/9/2013,1,36030620401,Leiostomus xanthurus,NA,NA,17,17,290.3
7001,5/9/2013,1,29350010103,Litopenaeus setiferus,NA,NA,1,1,8.1
7001,5/9/2013,1,14050030301,Lolliguncula brevis,NA,NA,20,51,382.8
7001,5/9/2013,1,36030620601,Micropogonias undulatus,NA,NA,20,855,2326.4
7001,5/9/2013,1,29350340505,Pagurus pollicaris,NA,NA,2,2,2.1
7001,5/9/2013,1,36030700103,Peprilus burti,NA,NA,16,16,224.1
7001,5/9/2013,1,36030800103,Prionotus longispinosus,NA,NA,14,14,46.1
7001,5/9/2013,1,29350010302,Rimapenaeus similis,NA,NA,7,7,5.9
7001,5/9/2013,1,36030200101,Symphurus plagiusa,NA,NA,1,1,3.5
7001,5/9/2013,1,36030790101,Trichiurus lepturus,NA,NA,15,15,221.4
7001,5/9/2013,1,36030670301,Trinectes maculatus,NA,NA,1,1,10.9
32,5/14/2013,1,36030280102,Anchoa mitchilli,NA,NA,20,68,127.8
32,5/14/2013,1,36030620101,Bairdiella chrysoura,NA,NA,1,1,29.6
32,5/14/2013,1,36030130301,Chloroscombrus chrysurus,NA,NA,1,1,9.5
32,5/14/2013,1,36030620401,Leiostomus xanthurus,NA,NA,6,6,101.7
32,5/14/2013,1,14050030301,Lolliguncula brevis,NA,NA,20,28,98
32,5/14/2013,1,36030620601,Micropogonias undulatus,NA,NA,8,8,77.3
32,5/14/2013,1,36030700103,Peprilus burti,NA,NA,4,4,161.5
34,5/14/2013,1,36030280102,Anchoa mitchilli,NA,NA,3,3,4.3
34,5/14/2013,1,36030620101,Bairdiella chrysoura,NA,NA,1,1,41.7
34,5/14/2013,1,36030530101,Cynoscion arenarius,NA,NA,4,4,5.2
34,5/14/2013,1,36030620401,Leiostomus xanthurus,NA,NA,4,4,124.8
34,5/14/2013,1,36030620601,Micropogonias undulatus,NA,NA,20,90,295.1
36,5/14/2013,1,36030280102,Anchoa mitchilli,NA,NA,19,19,10.3
36,5/14/2013,1,36030170201,Brevoortia patronus,NA,NA,2,2,2.5
36,5/14/2013,1,36030110202,Citharichthys spilopterus,NA,NA,1,1,0.4
36,5/14/2013,1,36030620401,Leiostomus xanthurus,NA,NA,18,18,62.7
36,5/14/2013,1,36030620601,Micropogonias undulatus,NA,NA,2,2,78.6
36,5/14/2013,1,14040040101,Rangia cuneata,NA,NA,4,4,9.8
37,5/14/2013,1,29350020101,Acetes americanus carolinae,NA,NA,20,826,49.6
37,5/14/2013,1,36030280102,Anchoa mitchilli,NA,NA,20,408,927.1
37,5/14/2013,1,36030050201,Ariopsis felis,NA,NA,1,1,242.3
37,5/14/2013,1,36030050101,Bagre marinus,NA,NA,2,2,103.8
37,5/14/2013,1,29350230201,Callinectes similis,NA,NA,7,7,2.2
37,5/14/2013,1,36030530101,Cynoscion arenarius,NA,NA,9,9,25.7
37,5/14/2013,1,36030170301,Dorosoma petenense,NA,NA,4,4,91.1
37,5/14/2013,1,29350010101,Farfantepenaeus aztecus,NA,NA,4,4,20.7
37,5/14/2013,1,36030620401,Leiostomus xanthurus,NA,NA,7,7,49.4
37,5/14/2013,1,29320020302,Livoneca redmanii,NA,NA,2,2,0
37,5/14/2013,1,29350050102,Macrobrachium ohione,NA,NA,1,1,0.2
37,5/14/2013,1,36030620601,Micropogonias undulatus,NA,NA,20,85,251.6
37,5/14/2013,1,36030700103,Peprilus burti,NA,NA,2,2,17.6
37,5/14/2013,1,36030790101,Trichiurus lepturus,NA,NA,17,17,248.3
76,5/14/2013,1,36030280102,Anchoa mitchilli,NA,NA,20,187,422
76,5/14/2013,1,36030110202,Citharichthys spilopterus,NA,NA,1,1,6.8
76,5/14/2013,1,14050030301,Lolliguncula brevis,NA,NA,5,5,9
76,5/14/2013,1,36030760201,Synodus foetens,NA,NA,1,1,6.1
77,5/14/2013,1,14050030301,Lolliguncula brevis,NA,NA,9,9,31.3
3126,5/14/2013,1,36030280102,Anchoa mitchilli,NA,NA,20,583,894.4
3126,5/14/2013,1,14050030301,Lolliguncula brevis,NA,NA,6,6,61.2
3126,5/14/2013,1,5010010101,Mnemiopsis mccradyi,NA,NA,NA,NA,NA
3230,5/14/2013,1,36030280102,Anchoa mitchilli,NA,NA,20,3015,3783.4
3230,5/14/2013,1,36030620101,Bairdiella chrysoura,NA,NA,2,2,68.1
3230,5/14/2013,1,4020020101,Chrysaora quinquecirrha,NA,NA,1,1,NA
3230,5/14/2013,1,36030530101,Cynoscion arenarius,NA,NA,2,2,3.9
3230,5/14/2013,1,36030620401,Leiostomus xanthurus,NA,NA,2,2,26.6
3230,5/14/2013,1,14050030301,Lolliguncula brevis,NA,NA,20,38,279.4
3230,5/14/2013,1,36030620601,Micropogonias undulatus,NA,NA,20,145,961.6
3230,5/14/2013,1,36030700103,Peprilus burti,NA,NA,16,16,124.6
4122,5/14/2013,1,36030280102,Anchoa mitchilli,NA,NA,20,825,1341.4
4122,5/14/2013,1,36030620101,Bairdiella chrysoura,NA,NA,1,1,24.8
4122,5/14/2013,1,29350010101,Farfantepenaeus aztecus,NA,NA,1,1,3
4122,5/14/2013,1,36030620401,Leiostomus xanthurus,NA,NA,12,12,184.2
4122,5/14/2013,1,14050030301,Lolliguncula brevis,NA,NA,11,11,190.7
4122,5/14/2013,1,36030620601,Micropogonias undulatus,NA,NA,20,62,481.4
4122,5/14/2013,1,36030700103,Peprilus burti,NA,NA,2,2,10.8
4205,5/14/2013,1,36030280102,Anchoa mitchilli,NA,NA,20,365,833.1
4205,5/14/2013,1,14050030301,Lolliguncula brevis,NA,NA,7,7,101.7
4205,5/14/2013,1,36030620601,Micropogonias undulatus,NA,NA,2,2,25.6
4205,5/14/2013,1,36030700103,Peprilus burti,NA,NA,5,5,133.3
5002,5/14/2013,1,29350020101,Acetes americanus carolinae,NA,NA,18,18,1.3
5002,5/14/2013,1,36030280102,Anchoa mitchilli,NA,NA,20,23,70.9
5002,5/14/2013,1,36030050201,Ariopsis felis,NA,NA,1,1,371.2
5002,5/14/2013,1,36030170201,Brevoortia patronus,NA,NA,1,1,33.6
5002,5/14/2013,1,36030530101,Cynoscion arenarius,NA,NA,3,3,11.7
5002,5/14/2013,1,36020020101,Dasyatis sabina,NA,NA,1,1,340.8
5002,5/14/2013,1,29350010101,Farfantepenaeus aztecus,NA,NA,5,5,17.2
5002,5/14/2013,1,36030620401,Leiostomus xanthurus,NA,NA,4,4,25.2
5002,5/14/2013,1,29320020302,Livoneca redmanii,NA,NA,1,1,0.2
5002,5/14/2013,1,36030620601,Micropogonias undulatus,NA,NA,20,80,238.6
5002,5/14/2013,1,5010010101,Mnemiopsis mccradyi,NA,NA,NA,NA,NA
54,6/6/2013,1,29350020101,Acetes americanus carolinae,NA,NA,7,7,0.2
54,6/6/2013,1,36030280101,Anchoa hepsetus,NA,NA,1,1,1.2
54,6/6/2013,1,36030280102,Anchoa mitchilli,NA,NA,20,56,78.1
54,6/6/2013,1,36030620101,Bairdiella chrysoura,NA,NA,1,1,27
54,6/6/2013,1,5020010101,Beroe ovata,NA,NA,NA,NA,NA
54,6/6/2013,1,36030130301,Chloroscombrus chrysurus,NA,NA,1,1,14.8
54,6/6/2013,1,4020020101,Chrysaora quinquecirrha,NA,NA,1,1,NA
54,6/6/2013,1,36030530101,Cynoscion arenarius,NA,NA,3,3,4.3
54,6/6/2013,1,36030110301,Etropus crossotus,NA,NA,1,1,2.5
54,6/6/2013,1,36030620601,Micropogonias undulatus,NA,NA,6,6,61.5
54,6/6/2013,1,5010010101,Mnemiopsis mccradyi,NA,NA,NA,NA,NA
92,6/6/2013,1,29350020101,Acetes americanus carolinae,NA,NA,20,973,29.2
92,6/6/2013,1,36030280101,Anchoa hepsetus,NA,NA,13,13,10.3
92,6/6/2013,1,36030280102,Anchoa mitchilli,NA,NA,20,451,683.2
92,6/6/2013,1,29350230203,Callinectes sapidus,NA,NA,1,1,330.4
92,6/6/2013,1,36030240101,Chilomycterus schoepfi,NA,NA,1,1,566
92,6/6/2013,1,29350010101,Farfantepenaeus aztecus,NA,NA,4,4,50.2
92,6/6/2013,1,36030620301,Larimus fasciatus,NA,NA,1,1,0.5
92,6/6/2013,1,36030620401,Leiostomus xanthurus,NA,NA,1,1,11.5
92,6/6/2013,1,29350010103,Litopenaeus setiferus,NA,NA,2,2,78.8
92,6/6/2013,1,14050030301,Lolliguncula brevis,NA,NA,20,31,106.7
92,6/6/2013,1,36030620601,Micropogonias undulatus,NA,NA,20,25,475.2
92,6/6/2013,1,36030800107,Prionotus tribulus,NA,NA,1,1,19
92,6/6/2013,1,36030770206,Sphoeroides parvus,NA,NA,1,1,15.2
93,6/6/2013,1,29350020101,Acetes americanus carolinae,NA,NA,20,2250,67.5
93,6/6/2013,1,30050010101,Allothyone mexicana,NA,NA,1,1,1.2
93,6/6/2013,1,36030280101,Anchoa hepsetus,NA,NA,3,3,53.9
93,6/6/2013,1,36030280102,Anchoa mitchilli,NA,NA,20,111,296.1
93,6/6/2013,1,36030620101,Bairdiella chrysoura,NA,NA,4,4,105.8
93,6/6/2013,1,29350230201,Callinectes similis,NA,NA,2,2,2.8
93,6/6/2013,1,36030660101,Centropristis philadelphica,NA,NA,2,2,11.5
93,6/6/2013,1,36030110202,Citharichthys spilopterus,NA,NA,1,1,5.5
93,6/6/2013,1,36030530101,Cynoscion arenarius,NA,NA,3,3,26.3
93,6/6/2013,1,29350010101,Farfantepenaeus aztecus,NA,NA,20,112,1090
93,6/6/2013,1,36030620301,Larimus fasciatus,NA,NA,1,1,0.5
93,6/6/2013,1,29350190201,Libinia emarginata,NA,NA,4,4,23.4
93,6/6/2013,1,29350010103,Litopenaeus setiferus,NA,NA,2,2,85.8
93,6/6/2013,1,14050030301,Lolliguncula brevis,NA,NA,5,5,67.8
93,6/6/2013,1,36030620601,Micropogonias undulatus,NA,NA,20,68,1063.3
93,6/6/2013,1,29350230401,Portunus gibbesii,NA,NA,4,4,0.8
93,6/6/2013,1,36030800103,Prionotus longispinosus,NA,NA,3,3,10.4
93,6/6/2013,1,36030770206,Sphoeroides parvus,NA,NA,1,1,2.6
93,6/6/2013,1,29260010201,Squilla empusa,NA,NA,3,3,27.7
93,6/6/2013,1,36030670301,Trinectes maculatus,NA,NA,1,1,12
95,6/6/2013,1,36030280101,Anchoa hepsetus,NA,NA,3,3,3.6
95,6/6/2013,1,36030280102,Anchoa mitchilli,NA,NA,20,757,984.2
95,6/6/2013,1,36030050201,Ariopsis felis,NA,NA,4,4,757
95,6/6/2013,1,5020010101,Beroe ovata,NA,NA,NA,NA,NA
95,6/6/2013,1,4020020101,Chrysaora quinquecirrha,NA,NA,4,4,NA
95,6/6/2013,1,36030530101,Cynoscion arenarius,NA,NA,11,11,48.1
95,6/6/2013,1,36030620401,Leiostomus xanthurus,NA,NA,10,10,50.1
95,6/6/2013,1,14050030301,Lolliguncula brevis,NA,NA,16,16,49.7
95,6/6/2013,1,36030620601,Micropogonias undulatus,NA,NA,20,28,78.2
95,6/6/2013,1,5010010101,Mnemiopsis mccradyi,NA,NA,NA,NA,NA
6228,6/6/2013,1,36030280102,Anchoa mitchilli,NA,NA,10,10,25.5
6228,6/6/2013,1,14050030301,Lolliguncula brevis,NA,NA,2,2,65
6228,6/6/2013,1,36030620601,Micropogonias undulatus,NA,NA,2,2,35.2
6228,6/6/2013,1,36030790101,Trichiurus lepturus,NA,NA,1,1,44.6
7004,6/6/2013,1,29350020101,Acetes americanus carolinae,NA,NA,20,90,2.5
7004,6/6/2013,1,29350010302,Callinectes similis,NA,NA,2,2,2.7
7004,6/6/2013,1,29350230201,Callinectes similis,NA,NA,2,2,3.5
7004,6/6/2013,1,4020020101,Chrysaora quinquecirrha,NA,NA,6,6,NA
7004,6/6/2013,1,36030110202,Citharichthys spilopterus,NA,NA,1,1,4.1
7004,6/6/2013,1,18020010101,Diopatra cuprea,NA,NA,2,2,0.7
7004,6/6/2013,1,29350010101,Farfantepenaeus aztecus,NA,NA,13,13,102.1
7004,6/6/2013,1,36030620401,Leiostomus xanthurus,NA,NA,2,2,31.2
7004,6/6/2013,1,29350010103,Litopenaeus setiferus,NA,NA,1,1,57.4
7004,6/6/2013,1,36030790101,Trichiurus lepturus,NA,NA,3,3,56.7
7004,6/6/2013,1,36030670301,Trinectes maculatus,NA,NA,1,1,39.5
